3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50276	;0.700089	;17	;7.82931	;7.86771	;3.36383	;5.28704	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
3.50097	;0.700033	;17	;7.82965	;7.86251	;3.36312	;5.28789	;
; 3007.03
3.50394	;0.705663	;19	;8.00566	;8.10815	;3.61468	;5.36754	;
3.57972	;0.712618	;21	;7.87963	;7.85767	;3.7465	;5.45103	;
3.56102	;0.708386	;28	;7.70603	;7.85236	;3.85132	;5.29633	;
3.56102	;0.708386	;28	;7.70603	;7.85236	;3.85132	;5.29633	;
3.55508	;0.700199	;27	;7.61225	;8.19098	;3.76541	;5.2913	;
3.55508	;0.700199	;27	;7.61225	;8.19098	;3.76541	;5.2913	;
3.55508	;0.700199	;27	;7.61225	;8.19098	;3.76541	;5.2913	;
3.55508	;0.700199	;27	;7.61225	;8.19098	;3.76541	;5.2913	;
3.55508	;0.700199	;27	;7.61225	;8.19098	;3.76541	;5.2913	;
3.55508	;0.700199	;27	;7.61225	;8.19098	;3.76541	;5.2913	;
3.59434	;0.706377	;25	;8.29543	;8.0634	;3.85345	;5.44011	;
3.5682	;0.701191	;23	;7.93368	;8.00843	;3.83138	;5.493	;
3.56783	;0.70141	;19	;7.5391	;7.91791	;3.36234	;5.36877	;
3.56783	;0.70141	;19	;7.5391	;7.91791	;3.36234	;5.36877	;
3.56783	;0.70141	;19	;7.5391	;7.91791	;3.36234	;5.36877	;
3.56783	;0.70141	;19	;7.5391	;7.91791	;3.36234	;5.36877	;
3.56783	;0.70141	;19	;7.5391	;7.91791	;3.36234	;5.36877	;
3.56652	;0.701589	;19	;7.5079	;7.91835	;3.35057	;5.36605	;
3.56693	;0.701657	;19	;7.50751	;7.91941	;3.34986	;5.3653	;
3.56587	;0.701674	;19	;7.50579	;7.92144	;3.35065	;5.36532	;
3.51486	;0.701624	;18	;7.5537	;7.94124	;3.35511	;5.41035	;
3.53876	;0.705267	;17	;7.57595	;7.95994	;3.35501	;5.43197	;
3.56617	;0.701595	;17	;7.7772	;7.98794	;3.37153	;5.4011	;
3.56617	;0.701595	;17	;7.7772	;7.98794	;3.37153	;5.4011	;
3.56705	;0.700726	;17	;7.76184	;7.97073	;3.38957	;5.36371	;
3.56995	;0.700979	;17	;7.77092	;7.93709	;3.39148	;5.32803	;
3.53729	;0.705786	;17	;7.77106	;7.93763	;3.41371	;5.28878	;
3.52554	;0.700459	;17	;7.76764	;7.89208	;3.41121	;5.28734	;
3.52554	;0.700459	;17	;7.76764	;7.89208	;3.41121	;5.28734	;
3.52554	;0.700459	;17	;7.76764	;7.89208	;3.41121	;5.28734	;
3.52554	;0.700459	;17	;7.76764	;7.89208	;3.41121	;5.28734	;
3.51043	;0.70002	;17	;7.80484	;7.88262	;3.40982	;5.28878	;
3.51043	;0.70002	;17	;7.80484	;7.88262	;3.40982	;5.28878	;
3.50304	;0.700239	;17	;7.80401	;7.88375	;3.41016	;5.28878	;
3.50244	;0.700158	;17	;7.79879	;7.8846	;3.41004	;5.28779	;
3.50232	;0.700143	;17	;7.79878	;7.8847	;3.4101	;5.28786	;
3.50245	;0.700123	;17	;7.79878	;7.88479	;3.41019	;5.28777	;
3.5027	;0.700022	;17	;7.79646	;7.88435	;3.41012	;5.28786	;
3.50318	;0.700075	;17	;7.79409	;7.88361	;3.40598	;5.28814	;
3.50328	;0.700089	;17	;7.79407	;7.88527	;3.40407	;5.28819	;
3.50329	;0.70006	;17	;7.79412	;7.88507	;3.40037	;5.28956	;
3.50228	;0.700181	;17	;7.79464	;7.88195	;3.40131	;5.28709	;
3.5015	;0.700242	;17	;7.79506	;7.88509	;3.39832	;5.28694	;
3.5015	;0.700242	;17	;7.79506	;7.88509	;3.39832	;5.28694	;
3.5016	;0.700271	;17	;7.79509	;7.8851	;3.39762	;5.2869	;
3.50159	;0.700038	;17	;7.79635	;7.88526	;3.39905	;5.2873	;
3.50159	;0.700038	;17	;7.79635	;7.88526	;3.39905	;5.2873	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79561	;7.88529	;3.39818	;5.28738	;
3.50156	;0.700012	;17	;7.79557	;7.88529	;3.39816	;5.28738	;
3.50157	;0.70001	;17	;7.79554	;7.88526	;3.39817	;5.28738	;
3.50122	;0.700012	;17	;7.79551	;7.88308	;3.39761	;5.28677	;
3.50122	;0.700012	;17	;7.79551	;7.88308	;3.39761	;5.28677	;
3.50122	;0.700012	;17	;7.79551	;7.88308	;3.39761	;5.28677	;
3.50122	;0.700014	;17	;7.79555	;7.88268	;3.39746	;5.28676	;
3.50122	;0.700009	;17	;7.79556	;7.88271	;3.39746	;5.28676	;
3.50078	;0.700062	;17	;7.79514	;7.88358	;3.39671	;5.28679	;
3.50083	;0.700023	;17	;7.7949	;7.88283	;3.39726	;5.28678	;
3.50084	;0.70006	;17	;7.79526	;7.88304	;3.39654	;5.28679	;
3.50096	;0.700048	;17	;7.79521	;7.88332	;3.39586	;5.28681	;
3.50097	;0.70002	;17	;7.79538	;7.88329	;3.39583	;5.28697	;
3.50085	;0.700017	;17	;7.79538	;7.88344	;3.39586	;5.28687	;
3.50077	;0.700016	;17	;7.79521	;7.88349	;3.39586	;5.28685	;
3.50077	;0.700016	;17	;7.79521	;7.88349	;3.39586	;5.28685	;
3.50075	;0.70002	;17	;7.79517	;7.88345	;3.39587	;5.28681	;
3.50076	;0.700015	;17	;7.79511	;7.88352	;3.39584	;5.28676	;
3.50076	;0.700015	;17	;7.79511	;7.88352	;3.39584	;5.28676	;
3.50079	;0.700008	;17	;7.79628	;7.88368	;3.37859	;5.28733	;
3.50082	;0.7	;17	;7.79574	;7.88371	;3.37541	;5.28709	;
3.50082	;0.7	;17	;7.79574	;7.88371	;3.37541	;5.28709	;
3.5008	;0.700041	;17	;7.79526	;7.88366	;3.37371	;5.28703	;
3.50078	;0.700037	;17	;7.79547	;7.88371	;3.37344	;5.287	;
3.50079	;0.700034	;17	;7.79549	;7.8837	;3.37334	;5.28698	;
3.50078	;0.700035	;17	;7.79549	;7.88369	;3.37325	;5.28698	;
3.50076	;0.700036	;17	;7.7955	;7.88374	;3.37323	;5.28694	;
3.50076	;0.700036	;17	;7.7955	;7.88374	;3.37324	;5.2869	;
3.5007	;0.700019	;17	;7.79438	;7.88408	;3.37286	;5.28695	;
3.50064	;0.700019	;17	;7.794	;7.88432	;3.373	;5.28692	;
3.50062	;0.700003	;17	;7.79258	;7.88435	;3.37303	;5.28694	;
3.50368	;0.700373	;17	;7.76566	;7.81927	;3.35588	;5.28971	;
3.50368	;0.700373	;17	;7.76566	;7.81927	;3.35588	;5.28971	;
3.50452	;0.700382	;17	;7.77348	;7.81938	;3.3523	;5.28777	;
3.50452	;0.700382	;17	;7.77348	;7.81938	;3.3523	;5.28777	;
3.50277	;0.700363	;17	;7.77336	;7.81944	;3.35495	;5.28705	;
3.50212	;0.700395	;17	;7.77166	;7.81945	;3.35337	;5.28748	;
3.50204	;0.700396	;17	;7.77197	;7.81946	;3.35185	;5.2874	;
3.50198	;0.700256	;17	;7.77174	;7.81834	;3.35179	;5.28764	;
3.50272	;0.700014	;17	;7.77111	;7.81964	;3.35158	;5.28706	;
3.50272	;0.700014	;17	;7.77111	;7.81964	;3.35158	;5.28706	;
3.50272	;0.700014	;17	;7.77111	;7.81964	;3.35158	;5.28706	;
3.50272	;0.700014	;17	;7.77111	;7.81964	;3.35158	;5.28706	;
3.50272	;0.700014	;17	;7.77111	;7.81964	;3.35158	;5.28706	;
3.50272	;0.700014	;17	;7.77111	;7.81964	;3.35158	;5.28706	;
3.50281	;0.700009	;17	;7.77144	;7.81959	;3.35151	;5.28676	;
3.50281	;0.700009	;17	;7.77144	;7.81959	;3.35151	;5.28676	;
3.50281	;0.700009	;17	;7.77144	;7.81959	;3.35151	;5.28676	;
3.50281	;0.700009	;17	;7.77144	;7.81959	;3.35151	;5.28676	;
3.50279	;0.700004	;17	;7.77144	;7.80432	;3.35153	;5.28675	;
3.50279	;0.700004	;17	;7.77144	;7.80432	;3.35153	;5.28675	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.700005	;17	;7.77144	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50279	;0.7	;17	;7.77143	;7.80429	;3.35154	;5.2867	;
3.50292	;0.700484	;17.0019	;7.40379	;7.8046	;3.35225	;5.28721	;
3.50293	;0.700124	;17	;7.47584	;7.80451	;3.35256	;5.28736	;
3.5029	;0.700199	;17	;7.30615	;7.80423	;3.3526	;5.2873	;
3.50284	;0.70019	;17	;7.30622	;7.80401	;3.35266	;5.28725	;
3.50274	;0.700185	;17	;7.30601	;7.80434	;3.35269	;5.28722	;
3.50274	;0.700185	;17	;7.30601	;7.80434	;3.35269	;5.28722	;
3.50272	;0.700156	;17	;7.30035	;7.80526	;3.35235	;5.28698	;
3.50268	;0.700128	;17	;7.30508	;7.80442	;3.35205	;5.28687	;
3.50271	;0.700097	;17	;7.30226	;7.80463	;3.35183	;5.28678	;
3.50265	;0.700042	;17	;7.30253	;7.80396	;3.35155	;5.2869	;
3.50261	;0.70004	;17	;7.30254	;7.80404	;3.35145	;5.28688	;
3.50253	;0.700018	;17	;7.30232	;7.80393	;3.3512	;5.28711	;
3.50253	;0.700018	;17	;7.30232	;7.80393	;3.3512	;5.28711	;
3.50253	;0.700018	;17	;7.30232	;7.80393	;3.3512	;5.28711	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50228	;0.700002	;17	;7.30211	;7.80399	;3.35098	;5.28705	;
3.50207	;0.700049	;17	;7.30115	;7.80288	;3.35093	;5.28674	;
3.50207	;0.700049	;17	;7.30115	;7.80288	;3.35093	;5.28674	;
3.50207	;0.700049	;17	;7.30115	;7.80288	;3.35093	;5.28674	;
3.5019	;0.700045	;17	;7.3012	;7.80329	;3.35059	;5.28674	;
3.50208	;0.700021	;17	;7.30091	;7.80334	;3.35073	;5.28672	;
3.50208	;0.700021	;17	;7.30091	;7.80334	;3.35073	;5.28672	;
3.50173	;0.70001	;17	;7.30092	;7.80327	;3.35073	;5.28673	;
3.50173	;0.70001	;17	;7.30092	;7.80327	;3.35073	;5.28673	;
3.50173	;0.70001	;17	;7.30092	;7.80327	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.70001	;17	;7.30092	;7.8033	;3.35073	;5.28673	;
3.50172	;0.700011	;17	;7.30095	;7.80322	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80322	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80322	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80322	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80323	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80323	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80323	;3.35065	;5.28669	;
3.50172	;0.700011	;17	;7.30095	;7.80323	;3.35065	;5.28669	;
3.50169	;0.700013	;17	;7.30104	;7.803	;3.35055	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700012	;17	;7.30111	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700005	;17	;7.30111	;7.80284	;3.35057	;5.2867	;
3.50167	;0.700005	;17	;7.30112	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700005	;17	;7.30112	;7.80285	;3.35057	;5.2867	;
3.50167	;0.700005	;17	;7.30112	;7.80284	;3.35057	;5.28669	;
3.50167	;0.700005	;17	;7.30112	;7.80284	;3.35057	;5.28669	;
3.50167	;0.700004	;17	;7.30112	;7.80284	;3.35057	;5.28669	;
3.50167	;0.700004	;17	;7.30112	;7.80284	;3.35057	;5.28669	;
3.50167	;0.700004	;17	;7.30113	;7.80284	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30112	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30112	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30112	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700003	;17	;7.30112	;7.80285	;3.35057	;5.28669	;
3.50167	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28669	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28669	;
3.50166	;0.700003	;17	;7.30112	;7.80285	;3.35057	;5.28669	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80284	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30113	;7.80284	;3.35057	;5.28668	;
3.50165	;0.700002	;17	;7.30113	;7.80284	;3.35057	;5.28669	;
3.50165	;0.700002	;17	;7.30113	;7.80284	;3.35057	;5.28669	;
3.50165	;0.700002	;17	;7.30113	;7.80284	;3.35057	;5.28669	;
3.50165	;0.700002	;17	;7.30113	;7.80284	;3.35057	;5.28669	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700002	;17	;7.30112	;7.80285	;3.35057	;5.28668	;
3.50166	;0.700001	;17	;7.30112	;7.80284	;3.35057	;5.28669	;
3.50165	;0.700001	;17	;7.30112	;7.80284	;3.35057	;5.28669	;
3.50165	;0.700001	;17	;7.30113	;7.80283	;3.35057	;5.28669	;
