111	;2.70783	;0.793762	;17.0719	;7.58877	;7.80924	;3.02782	;5.00135	;3.51986e+25
112	;2.70786	;0.793767	;17.0718	;7.58867	;7.80931	;3.02783	;5.0013	;3.51967e+25
113	;2.70784	;0.793769	;17.0721	;7.58862	;7.8092	;3.02785	;5.00123	;3.51935e+25
114	;2.70784	;0.793769	;17.0721	;7.58862	;7.8092	;3.02785	;5.00123	;3.51935e+25
115	;2.70653	;0.793696	;17.0493	;7.57445	;7.81344	;3.0296	;5.00167	;3.51616e+25
116	;2.70653	;0.793696	;17.0493	;7.57445	;7.81344	;3.0296	;5.00167	;3.51616e+25
117	;2.70682	;0.79371	;17.0492	;7.57759	;7.81413	;3.02973	;5.0015	;3.51601e+25
118	;2.70687	;0.793721	;17.0491	;7.57766	;7.81413	;3.02979	;5.00142	;3.51558e+25
119	;2.70685	;0.793718	;17.0493	;7.5776	;7.81411	;3.02977	;5.00139	;3.51552e+25
120	;2.70682	;0.793726	;17.0494	;7.57772	;7.81415	;3.02972	;5.00138	;3.51547e+25
121	;2.70682	;0.793726	;17.0494	;7.57772	;7.81415	;3.02972	;5.00138	;3.51547e+25
122	;2.70682	;0.793726	;17.0494	;7.57772	;7.81415	;3.02972	;5.00138	;3.51547e+25
123	;2.70682	;0.793726	;17.0494	;7.57772	;7.81415	;3.02972	;5.00138	;3.51547e+25
124	;2.7068	;0.793723	;17.0494	;7.57776	;7.81412	;3.0297	;5.0013	;3.51515e+25
125	;3.26491	;0.798912	;17.0953	;7.58847	;7.80177	;3.04963	;5.00818	;3.51006e+25
126	;3.26491	;0.798912	;17.0953	;7.58847	;7.80177	;3.04963	;5.00818	;3.51006e+25
127	;3.21433	;0.798977	;17.0854	;7.58656	;7.80273	;3.05577	;5.00278	;3.48545e+25
128	;3.21433	;0.798977	;17.0854	;7.58656	;7.80273	;3.05577	;5.00278	;3.48545e+25
129	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
130	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
131	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
132	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
133	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
134	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
135	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
136	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
137	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
138	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
139	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
140	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
141	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
142	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
143	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
144	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
145	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
146	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
147	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
148	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
149	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25
150	;3.21429	;0.798845	;17.0716	;7.58146	;7.80059	;3.05533	;5.00303	;3.47993e+25

1	;2.6367	;0.795488	;17.5046	;7.79251	;7.81524	;2.94032	;5.15529	;4.3931e+25
2	;2.6367	;0.795488	;17.5046	;7.79251	;7.81524	;2.94032	;5.15529	;4.3931e+25
3	;2.6367	;0.795488	;17.5046	;7.79251	;7.81524	;2.94032	;5.15529	;4.3931e+25
4	;2.6367	;0.795488	;17.5046	;7.79251	;7.81524	;2.94032	;5.15529	;4.3931e+25
5	;3.1595	;0.791952	;17.7038	;8.11606	;7.83669	;3.17051	;5.05001	;4.10011e+25
6	;3.1595	;0.791952	;17.7038	;8.11606	;7.83669	;3.17051	;5.05001	;4.10011e+25
7	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
8	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
9	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
10	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
11	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
12	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
13	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
14	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
15	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
16	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
17	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
18	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
19	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
20	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
21	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
22	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
23	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
24	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
25	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
26	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
27	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
28	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
29	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
30	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
31	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
32	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
33	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
34	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
35	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
36	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
37	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
38	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
39	;3.25108	;0.798677	;17.0511	;8.12873	;8.16574	;3.18075	;5.00835	;3.86223e+25
40	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
41	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
42	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
43	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
44	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
45	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
46	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
47	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
48	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
49	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
50	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
51	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
52	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
53	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
54	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
55	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
56	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
57	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
58	;3.30697	;0.785706	;17.23	;7.75792	;7.85907	;3.27467	;5.00478	;3.78383e+25
59	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
60	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
61	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
62	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
63	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
64	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
65	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
66	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
67	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
68	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
69	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
70	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
71	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
72	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
73	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
74	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
75	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
76	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
77	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
78	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
79	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
80	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
81	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
82	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
83	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
84	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
85	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
86	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
87	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
88	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
89	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
90	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
91	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
92	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
93	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
94	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
95	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
96	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
97	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
98	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
99	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
100	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
101	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
102	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
103	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
104	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
105	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
106	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
107	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
108	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
109	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
110	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
111	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
112	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
113	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
114	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
115	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
116	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
117	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
118	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
119	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
120	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
121	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
122	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
123	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
124	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
125	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
126	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
127	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
128	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
129	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
130	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
131	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
132	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
133	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
134	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
135	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
136	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
137	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
138	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
139	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
140	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
141	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
142	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
143	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
144	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
145	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
146	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
147	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
148	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
149	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25
150	;3.2974	;0.783867	;17.159	;7.76114	;7.81238	;3.26844	;5.00706	;3.73614e+25

1	;2.89414	;0.746134	;17.2953	;8.11224	;7.89022	;3.32633	;5.03899	;4.46216e+25
2	;2.89414	;0.746134	;17.2953	;8.11224	;7.89022	;3.32633	;5.03899	;4.46216e+25
3	;2.73255	;0.784676	;17.3679	;7.51521	;8.08086	;3.07375	;5.02268	;4.08771e+25
4	;2.73255	;0.784676	;17.3679	;7.51521	;8.08086	;3.07375	;5.02268	;4.08771e+25
5	;2.73255	;0.784676	;17.3679	;7.51521	;8.08086	;3.07375	;5.02268	;4.08771e+25
6	;2.73255	;0.784676	;17.3679	;7.51521	;8.08086	;3.07375	;5.02268	;4.08771e+25
7	;2.73255	;0.784676	;17.3679	;7.51521	;8.08086	;3.07375	;5.02268	;4.08771e+25
8	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
9	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
10	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
11	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
12	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
13	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
14	;2.73398	;0.783938	;17.0093	;7.52693	;8.08924	;3.07063	;5.01443	;3.89941e+25
15	;2.78204	;0.786428	;17.0811	;7.40578	;8.00404	;3.09416	;5.01977	;3.85369e+25
16	;2.78204	;0.786428	;17.0811	;7.40578	;8.00404	;3.09416	;5.01977	;3.85369e+25
17	;2.78204	;0.786428	;17.0811	;7.40578	;8.00404	;3.09416	;5.01977	;3.85369e+25
18	;2.78204	;0.786428	;17.0811	;7.40578	;8.00404	;3.09416	;5.01977	;3.85369e+25
19	;2.78204	;0.786428	;17.0811	;7.40578	;8.00404	;3.09416	;5.01977	;3.85369e+25
20	;2.78204	;0.786428	;17.0811	;7.40578	;8.00404	;3.09416	;5.01977	;3.85369e+25
21	;2.77888	;0.787554	;17.119	;7.40487	;7.99961	;3.09337	;5.01916	;3.85262e+25
22	;2.77822	;0.788255	;17.105	;7.41442	;7.98877	;3.09302	;5.01981	;3.83274e+25
23	;2.7775	;0.788559	;17.1288	;7.41985	;7.98464	;3.09352	;5.01428	;3.81215e+25
24	;2.77323	;0.788624	;17.1481	;7.42982	;7.98607	;3.09747	;5.00951	;3.8013e+25
25	;2.77323	;0.788624	;17.1481	;7.42982	;7.98607	;3.09747	;5.00951	;3.8013e+25
26	;2.77323	;0.788624	;17.1481	;7.42982	;7.98607	;3.09747	;5.00951	;3.8013e+25
27	;2.77323	;0.788624	;17.1481	;7.42982	;7.98607	;3.09747	;5.00951	;3.8013e+25
28	;2.77323	;0.788624	;17.1481	;7.42982	;7.98607	;3.09747	;5.00951	;3.8013e+25
29	;2.77323	;0.788624	;17.1481	;7.42982	;7.98607	;3.09747	;5.00951	;3.8013e+25
30	;2.77298	;0.788807	;17.1568	;7.41917	;7.96378	;3.09749	;5.01233	;3.79511e+25
31	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
32	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
33	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
34	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
35	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
36	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
37	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
38	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
39	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
40	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
41	;2.7701	;0.78834	;17.1285	;7.42595	;7.95999	;3.09578	;5.00769	;3.76312e+25
42	;2.9352	;0.796975	;17.1362	;7.62609	;7.84867	;3.14649	;5.00864	;3.60823e+25
43	;2.9352	;0.796975	;17.1362	;7.62609	;7.84867	;3.14649	;5.00864	;3.60823e+25
44	;2.9352	;0.796975	;17.1362	;7.62609	;7.84867	;3.14649	;5.00864	;3.60823e+25
45	;2.9352	;0.796975	;17.1362	;7.62609	;7.84867	;3.14649	;5.00864	;3.60823e+25
46	;2.9352	;0.796975	;17.1362	;7.62609	;7.84867	;3.14649	;5.00864	;3.60823e+25
47	;2.9318	;0.7974	;17.1152	;7.62019	;7.84202	;3.14453	;5.00699	;3.58235e+25
48	;2.92915	;0.797805	;17.1022	;7.62517	;7.8375	;3.14535	;5.00623	;3.56661e+25
49	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
50	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
51	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
52	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
53	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
54	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
55	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
56	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
57	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
58	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
59	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
60	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
61	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
62	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
63	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
64	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
65	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
66	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
67	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
68	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
69	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
70	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
71	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
72	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
73	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
74	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
75	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
76	;2.93061	;0.797495	;17.0754	;7.61901	;7.83243	;3.1444	;5.00027	;3.52902e+25
